Temperature,Humidity
29.75150773,46.73723302
31.32995611,50.22287593
35.63627319,48.97047762
31.66524687,51.98594645
32.26935342,53.56092806
27.81005614,51.59445462
34.58561471,50.34035336
31.27180992,52.23810152
33.93679864,52.72170281
31.09154239,47.02058367
31.89356292,49.02450149
32.45465292,50.69693751
35.47478322,47.97230503
27.32961444,49.30347234
30.90225239,49.95955487
29.09382275,45.5661059
30.02086169,46.78393776
34.13072188,51.25786185
33.44619894,53.05980465
35.3915464,52.48823147
31.53356352,53.06009323
30.7645515,47.93791463
30.01821337,50.0983181
31.32863689,47.59319575
33.88004781,54.39416048
28.07802689,54.9640534
35.53845018,52.94641947
28.70595247,50.44030129
31.48451729,48.77926304
27.69819273,51.41593238
30.41235793,52.48100602
32.17752026,54.01352682
32.6112614,47.74916499
29.99677232,81.54156612
30.7280404,82.42614055
32.44577836,83.88504863
37.46566825,80.65968681
22.03296178,83.74372787
39.64851881,82.21079946
16.77557314,82.75241875
12.14190714,83.56812483
12.7567962,81.62497448
39.04071989,80.18393287
39.70772192,82.68593454
9.467960445,82.29335466
29.58748357,80.91934392
17.82803682,80.96093443
8.825674745,82.89753705
27.83487131,83.51444973
11.02105378,80.55557235
17.5862944,80.84806564
19.89363946,82.73366439
29.93707596,81.77713468
36.73126647,80.58931938
20.42094753,81.54185044
25.51939719,83.98351748
30.50734778,82.71775569
18.4269936,80.55625868
12.087022,83.59398734
23.60115364,82.48336987
12.80000387,81.20876367
38.06099482,82.24729637
39.06555518,82.03812973
33.78372897,81.16314317
16.76201707,82.00335557
35.89307536,82.66850729
21.01245395,81.17931863
10.89875873,80.01639435
16.36251869,83.00471609
20.28370163,81.32235739
25.11108456,83.25447587
33.4641162,83.86742974
11.7976469,80.86325389
11.36300891,80.03100049
25.23542319,80.68700527
15.99050693,81.23966573
22.4359017,80.18612085
34.76086052,81.03544763
31.11047251,83.34010951
28.57828803,80.95628959
41.18664903,81.01783402
27.02766138,83.17093908
21.19339319,82.33098331
10.38004759,83.44518113
31.3115978,82.56407013
20.46657776,80.97598029
29.36947679,81.53996362
10.72302459,80.02130636
14.97846952,80.49979873
15.3246651,81.67215994
18.73932187,81.12109244
19.3642553,83.36094029
41.20733624,81.61051026
33.34214482,82.51034633
23.81995682,80.12211649
40.66012294,81.24995984
11.82768186,80.2827185
13.28504331,83.54193816
35.83089092,83.32560104
26.18159716,81.03886263
24.57558351,80.70695797
29.67229086,83.71498986
39.37102553,81.25353895
17.66558428,82.92903419
24.06679352,82.66396666
15.31413469,80.09711412
21.77466746,80.54942557
26.91624843,80.76838926
41.65602996,82.22118237
17.98667801,81.17712085
29.12033769,82.79092939
34.38922481,83.18392806
41.36106301,82.79782954
35.12158265,82.26890793
19.6491772,80.15215777
16.27852801,82.94270065
21.11903604,80.63399198
19.2077707,82.9042841
25.96308415,82.57813624
25.67385024,81.6212135
41.94865736,81.15595212
11.18994268,80.8084305
17.5438296,82.94703302
13.05809741,80.28297993
9.724457611,83.74765639
27.92004934,82.93262435
9.535585543,80.73112694
13.42988625,80.06633966
9.851242629,80.22631717
24.97256132,82.72828653
27.23708304,82.94573346
18.70679077,83.4795292
9.949929082,82.55138983
26.47330219,80.92254421
25.18780042,83.44621709
25.29954705,81.77527562
24.74631269,88.30866319
26.58740671,81.32563243
24.53442564,88.989272
26.0713757,88.7285657
25.96534238,89.77076659
26.22338015,85.34866045
24.41311871,89.81574032
26.49195283,80.04678201
24.04355803,84.18406764
25.5421695,83.31883376
26.74550678,83.9195902
25.7131428,80.22972777
25.76484262,84.1726996
26.79489868,89.64815231
24.9004602,89.73524177
26.80750629,88.22874955
25.11189154,80.02621335
26.2148837,87.6883982
24.9103226,86.97190046
25.79448878,84.26830701
25.26931156,87.55055105
25.76402693,87.5931128
25.85483596,89.13163965
24.33528185,81.44030363
25.37601283,80.99313508
24.86094646,85.05318563
24.71885473,88.94568335
24.21495706,84.20576992
25.81692236,82.043255
24.47018505,84.16390229
24.13078816,84.84494575
26.1793464,86.52258079
26.17668721,86.7295205
26.03867719,84.6378378
26.53259325,82.39053979
26.81938687,87.8274604
25.50405534,81.40297428
26.20234499,80.38266489
25.13735887,89.28272716
25.92030221,83.47202566
26.6634609,89.98405233
24.06731461,81.64075303
24.6774157,82.75411437
26.11440416,87.64081095
26.81530456,87.65694462
25.15623099,80.27525115
25.2801372,83.15393658
26.22005978,80.90127035
24.92093261,80.61750795
26.21667586,81.01009354
26.81383586,87.21986949
24.31334971,87.47409052
24.29105004,88.04541346
24.42998931,86.33904774
25.66576039,88.6984228
25.07803672,83.46230461
24.88910524,85.87059083
25.42900869,82.91481799
24.37118217,87.1269128
26.4930645,88.59143088
25.83202912,89.00481725
24.41592661,89.39655519
24.37190239,81.2514818
24.24782473,83.03687902
24.64458469,85.49938185
24.89681131,86.10782926
25.41864024,81.12122989
26.26028739,86.14585891
24.90123934,87.20772913
24.84740848,89.20454622
26.98212846,86.70068316
26.90435747,86.25426228
25.86475496,86.67468041
26.70607759,81.14149505
26.44019475,80.91934337
26.283443,84.42478917
26.84366082,83.85039964
26.03967219,83.9862443
24.92994759,85.00802358
25.50736962,84.24340241
25.4438391,87.9392312
26.12588914,86.5507939
25.10474753,87.5267616
26.27520631,86.63249555
26.27061608,83.09194521
26.73690828,87.82430156
25.04746944,85.5667282
24.69368934,85.56967628
24.54356968,84.60808277
25.89762315,81.96664832
26.6333118,84.31756844
25.35794749,80.45846265
25.28784623,89.63667876
26.63838589,84.69546874
25.3310446,84.30533791
26.89750174,83.89241484
26.98603693,89.4138489
27.57826922,94.11878202
27.82054812,93.03555162
29.09910406,94.22237826
28.04943594,90.83130708
29.91690582,94.55695552
29.86895762,93.25103208
29.17220859,92.21405224
29.24908541,90.06998135
27.76317235,90.35567642
28.82629037,94.26765349
28.52379742,92.09688432
29.06785065,90.97685539
29.08417927,90.73891887
28.47090661,94.79453182
28.27973674,90.38971208
28.47212559,91.21322065
29.68846716,94.30111601
27.02415146,91.66737633
29.09588297,94.16748386
29.69238699,92.58862544
28.20619412,92.86798698
29.05248036,93.92217834
29.57240298,93.61870344
29.10968327,92.43510994
28.20480805,92.91440379
29.11858526,92.12543021
29.62800691,90.10051615
29.81196601,90.36881284
27.72338349,90.93897939
29.26092798,92.92367701
29.72791119,94.29753295
28.91105641,90.78413842
28.96361426,93.88482153
28.59052369,91.33617236
27.33897716,90.69759008
29.90415889,90.75284363
27.42711692,90.02696201
29.55657523,90.70937262
29.84070774,93.76312893
28.53545677,91.72742702
27.11535046,94.86907886
27.84492803,91.60666594
29.03157242,91.82172592
27.82424457,90.56698742
27.72653142,92.00687531
28.69708334,94.30759855
29.73019662,90.97015715
29.54097171,92.91778307
28.80311922,91.78336933
27.29035669,90.53330091
27.46583649,94.87679041
29.49401389,94.72981338
27.79161808,92.51054946
29.12533739,91.52291141
27.93114233,93.56161439
29.45771748,92.12534736
27.96872279,92.17444796
29.48882958,91.07574233
29.47156259,90.77069618
27.0767265,90.14362622
27.30008597,90.80015308
29.82729394,90.79007335
29.93061247,93.22980899
29.94349168,93.90741192
28.03306461,91.47355778
29.8843055,94.0371147
27.7058373,92.91185695
29.78714005,94.65343534
28.57819995,92.86597437
29.48069921,90.33698678
27.51492243,94.96218673
28.05457761,94.81637388
29.03167341,93.12603235
28.5854649,91.89216849
27.08808014,93.42402083
27.99611732,90.84660317
27.87317436,91.14849627
28.96586565,90.71832938
28.87726019,92.48839665
29.17052093,94.19790371
29.34033587,90.01506395
29.07265321,91.91533173
28.68275966,92.50969311
28.92705913,91.39356832
27.99901833,91.64193051
27.59350075,91.79742953
29.87331077,90.60932469
28.55852465,90.45773041
29.19378695,91.46241065
27.98780984,92.78226196
28.05380704,91.81758779
27.3506296,94.2911951
29.34081108,94.5513539
28.61475136,94.22253035
27.04863538,91.34685096
29.5275305,94.57459443
28.50416396,93.46806467
28.89578588,94.78993038
27.04927452,91.3821731
28.96017885,91.69532178
22.75088787,90.69489172
23.8494014,94.34814995
22.60800988,94.58900601
21.18667419,91.13435689
23.41044706,91.69913296
22.86006627,93.12859895
22.48403042,93.40819246
22.02775403,92.96129462
21.91191314,91.68748063
23.71059131,93.27392415
21.37784654,92.72043743
22.84852833,94.32130209
23.1094265,92.79630809
23.25230817,94.54128292
23.67287749,90.4935574
23.76881552,90.59810302
23.34386401,91.47684705
22.63946441,90.18451645
22.45696744,94.76285385
22.96388477,93.58065995
21.07273439,93.56585985
22.44075021,92.70785115
22.71271308,90.45261746
21.70416965,93.44006288
22.43324518,92.48667725
21.25941052,92.84416234
22.9215706,94.89613443
22.81212536,91.51861705
21.12152071,90.6878768
21.11478672,90.31528693
23.59997268,90.97597665
23.12652652,94.71203306
22.98458907,93.3204487
22.12659387,90.97818277
22.53779727,91.48135786
22.49095104,91.70292746
22.35548159,94.47811755
22.20700989,93.50574163
22.44516988,94.73763514
22.76643029,92.12438519
22.19109412,90.02575116
23.6119202,91.70293849
23.86087054,94.92048112
21.42177231,92.62665309
22.36629253,90.78572467
23.99686172,91.61001707
21.80129837,92.73446667
23.80436344,92.80441624
23.71475278,91.53331177
23.34467359,90.37981478
22.31253665,90.03577124
23.50201428,92.21083961
23.46260321,91.45665004
23.06204373,92.39544055
22.47420512,91.22759742
22.69780133,92.82223419
23.66682067,93.90191078
22.50050273,92.45878335
23.83053666,90.84422164
23.64142354,93.74461474
21.41363812,92.99124545
22.85267372,94.5764581
22.98208095,93.84505029
21.19909519,90.80819418
23.87192332,90.49939035
21.0365275,94.33919546
22.61711614,93.51978375
21.45278675,90.74531921
22.81227579,92.12992101
21.98141856,91.12719303
22.52709326,92.54780429
22.35628673,91.92360477
21.19852186,92.15595143
23.8812458,93.45067555
22.78234161,94.36803516
22.19055385,92.43764169
22.91430043,90.70475565
23.08950736,90.22507299
21.72484506,92.83975602
22.44307715,91.59234006
21.1316077,91.95769858
22.71750705,92.25479855
23.75033085,92.88160462
23.76121837,93.661643
22.13450646,94.67695747
21.17089176,90.23730166
22.36238282,91.15761594
22.77856513,92.70124029
21.22503442,90.09877774
23.15791104,90.34396882
22.42776057,93.91722423
23.64082979,90.95257927
22.29423493,90.69033986
23.35225078,90.90054697
22.03911546,94.58075845
23.80593812,92.48879468
22.31944084,90.85174383
22.14464104,93.82567435
23.65167552,94.50528753
22.16939473,90.27185592
15.78144173,92.51077745
26.03097313,91.50819306
13.36050601,91.35608208
18.87957654,92.04304496
29.47741671,91.57802915
28.06903173,92.91487288
25.66901098,92.04670813
29.77149434,92.00719952
30.55472573,90.90343769
23.96147583,90.26408017
23.98289638,91.5473145
25.26052689,90.31153735
31.08368929,90.14362642
14.78003032,91.22062116
26.56608303,94.45239715
24.85903405,94.39000473
34.51465139,93.63812684
24.12188673,90.72351622
23.85340379,90.10522549
24.60297538,91.28408653
15.63211033,94.25966183
19.33516809,91.97978938
28.2620488,91.98317355
22.67594476,93.36348717
21.03200078,92.9641969
33.23453301,91.06053924
22.30318989,92.15987039
11.50322938,94.8933184
14.34320488,94.35734702
33.1056981,93.48447453
30.49183837,90.4582865
30.25578031,92.03272799
12.22816189,90.26457428
10.01081312,90.22399223
22.79196751,90.60901895
20.18432263,90.65458473
30.72119881,94.01331956
24.35590861,92.39651663
21.21306973,91.35349216
10.78689755,91.38411917
11.89925671,91.34663797
22.56664172,93.37488907
18.86883219,93.24688124
17.34083741,93.04897191
34.90665289,92.87820148
24.53610067,91.90997228
13.8377282,91.74780462
22.3551049,93.52211892
34.74004942,93.12316972
11.54785707,94.14861001
23.13338811,91.94670335
29.98364695,94.55239717
20.87947369,90.93756231
17.24944623,91.13772765
15.83388699,91.68293851
23.01014302,91.11764246
16.39624284,92.18151927
24.45132792,93.10527686
31.87859192,91.15248149
31.34920143,91.48247612
18.05142392,90.03969587
30.84835031,92.86773675
22.45616931,91.52781832
13.70319166,90.95589386
20.48954522,93.72485075
13.20844373,94.02769434
32.31944397,93.67804556
20.68185224,90.91510525
31.52675982,90.50621806
25.35467646,91.81183218
17.66545409,91.69865887
12.59093977,91.81668769
11.86631922,93.68394562
11.03367937,92.22706805
25.2990432,94.96419851
32.23797837,90.15406807
17.68408797,94.35815354
10.2708877,90.19147747
17.22034507,94.78797376
19.667056,90.50096668
10.35609594,93.75652041
27.255435,91.71369387
34.5917846,92.13229786
32.39523995,94.51768464
10.16431299,91.22320999
21.49118657,93.43949693
16.53460397,94.76759975
31.8520694,90.12220323
28.04799508,90.00621688
31.75048899,94.59551226
29.07412717,93.27189064
19.14381903,90.71037456
16.14820285,91.4448027
34.05296914,92.05811721
34.51423957,90.56151463
32.71748548,90.54608254
25.16296632,92.54736032
27.68167318,94.47316879
21.35093384,90.9492967
11.69894639,93.25638873
35.21462816,91.49725058
42.39413392,90.79028064
38.4191628,91.14220381
35.33294932,92.11508608
42.92325255,90.07600528
33.83508569,92.85470152
33.20258348,92.76437927
23.48546973,93.71043692
29.33710543,90.81781439
40.21199348,94.50766912
42.13473976,91.70445386
32.86316618,91.4618874
29.80744318,91.38048469
31.56213762,93.0484859
36.32268069,93.06134398
37.13165026,94.60761797
38.4418717,93.63739039
32.66160599,90.78931681
27.92765919,91.55594211
39.01793345,91.48815629
32.51247398,94.65904123
38.72382798,91.72514851
43.30204933,92.83405443
27.58548913,90.72526502
40.78881819,92.90951393
23.19451074,91.40301608
32.68067385,92.61715632
34.28879307,93.61082872
39.30050027,94.16193416
39.73149053,91.12220596
39.23342464,91.25589286
27.34734861,94.17756725
40.76998685,92.09278584
26.26559543,90.79668055
28.12971499,93.3210737
34.2804607,90.55561637
33.7960155,93.00754254
31.53243779,90.87394933
42.30495821,90.51431779
24.63676897,90.61964344
28.28222883,91.37059792
24.48620746,92.98254537
42.84609252,94.63548176
43.67549305,93.10887229
42.07213781,92.92203105
33.46873719,92.12746225
31.7018373,91.66232213
41.41968393,90.03863107
42.54744013,94.94482086
28.91842453,94.63676767
43.08022702,93.90305729
29.20300896,93.96834049
41.04224355,91.37258067
25.62446619,93.18240298
35.32876402,91.06138506
24.42561272,92.27749066
31.18298415,90.21646909
31.88342554,91.3256535
42.93368602,91.1756748
23.11407669,94.31994776
24.87212063,93.90560147
43.36051537,93.35191636
26.83054058,90.75379971
30.42012134,93.12659793
28.64555584,93.22642604
32.50037548,93.47888842
43.03714283,94.6428898
30.10773379,90.34546355
23.69212243,93.61055571
35.67667332,93.30641944
27.71948962,94.43877142
35.26824831,92.38282957
23.16855863,90.78821158
33.08706051,92.25197542
37.4620912,90.44967809
38.73218907,94.73613484
32.57720726,92.74889453
38.38231475,93.10378595
42.93605359,90.09448142
25.65492304,92.74501561
37.58899717,91.99740365
29.60718808,93.15642801
25.34756111,93.02871078
25.9300384,93.02357765
32.76795887,94.57377401
29.02328049,90.20396783
40.00439101,90.17015833
33.32315744,91.25271223
31.22790131,94.94021378
26.68386496,92.9585411
24.70528368,90.14732171
38.2016825,93.97379963
36.56769731,93.79503425
26.05375792,93.69111672
31.29986342,92.76039164
40.10207731,94.35110201
38.58954491,91.58076549
41.31330062,91.1508798
37.03551903,91.79430166
23.0124018,91.07355541
26.7627493,92.86056895
25.61294367,94.3138837
28.130115,95.64807631
25.02887163,91.53720922
27.79797651,99.64573002
29.25902906,95.11294697
27.10134661,93.69979946
25.84726298,90.92669463
26.58580443,90.98617591
28.38503882,99.18843684
28.43647052,91.81320717
28.27298134,96.93649473
27.00648436,96.46168931
27.63551259,99.34854917
26.29644905,99.65809151
27.1326009,95.23797989
25.56567803,97.61361544
25.94951662,93.40548703
28.03380598,95.01630593
29.12859129,91.30924833
27.0828252,97.00155491
28.11321494,90.01734526
27.5136304,94.18955816
27.63834933,95.48763389
29.01256899,94.01014388
26.58413917,95.78923137
28.28905147,97.00396405
28.69164799,96.65248672
29.70931288,96.30484325
27.14865285,96.66355213
29.28725038,91.95614918
25.06871967,93.31410447
26.92449525,91.20106019
28.27804288,93.64761266
29.18032562,92.73041222
28.3575072,91.64509299
29.38072512,93.27565685
25.39241091,98.08951196
26.31270635,98.62048026
29.52501367,91.91185319
28.83214859,92.17170353
28.48444906,97.76865458
28.74013335,93.39676499
25.00872392,95.59224018
29.8690834,91.14723422
27.54273211,94.59086121
26.52166434,98.38227669
25.03512351,95.89739958
29.20394909,95.66997327
27.05826457,91.10510371
26.18552389,96.96637916
27.59376845,92.48519606
25.76011662,94.65830608
28.87862994,95.11320315
26.50908611,94.48414544
26.87037587,91.72546257
27.57283516,94.90485697
28.05912437,98.3670985
29.51611558,92.56492864
28.96318258,95.16333673
25.09897688,92.36099489
27.1872282,92.19906776
29.03065024,90.79093862
27.754298,95.94643831
27.31155708,99.96906006
28.84270971,99.64328526
26.61423461,96.97300803
29.70143197,95.65754365
25.54759871,91.64194826
26.37978453,91.49882979
27.45907759,92.90736493
27.02269204,95.71935435
28.98545306,90.73966792
26.1055118,91.52421214
25.0707247,95.02156793
25.54963273,96.92786777
28.56973521,95.67906668
26.07010807,96.7036223
25.51791333,94.38420565
25.9490364,94.73860514
28.2974764,95.41122824
29.56549169,91.40896307
29.69952329,95.21224392
26.14162144,93.28415295
26.00175125,94.79998418
27.15116142,91.48889469
28.97318719,98.09861043
26.13958446,96.38580769
25.51618488,94.33465411
27.55821802,99.98187601
27.81132822,97.48410555
25.60033702,99.7240104
26.91641934,99.84671638
29.1797902,90.27214288
26.44600063,98.29937782
28.43572863,95.8840407
28.94099669,93.00109012
26.45488737,93.45042636
25.79490531,93.84150618
26.93141945,98.80313612
24.40228894,79.19732001
23.09595631,84.86275707
23.9656349,76.97696717
24.88738107,75.62137159
25.36243778,83.63276077
24.69457084,81.7358876
25.0017188,80.53965818
22.45942937,81.30681027
23.60564038,79.29573149
24.58453146,79.12404171
23.0865933,83.55546146
23.5000992,83.63488952
24.1472953,75.88298598
24.69315538,84.84422454
24.484692,84.44932014
24.49112609,82.24415809
23.47986888,81.73049149
24.18586246,76.04203958
25.00755095,78.17952126
25.99237426,77.0543546
23.66457347,81.69105088
25.66891439,81.38103349
22.04612876,84.62978302
22.4204752,84.55794703
25.03149561,82.21276599
23.53371386,77.21705554
22.77076388,82.5993307
25.49848236,79.9751579
25.248679,83.4630147
22.78249615,77.51235009
23.37044424,77.43198948
24.86560781,78.22080815
24.14386157,84.51591287
25.03300222,79.04368718
23.65724079,84.47601498
25.54359718,84.09229796
22.00085141,79.47270984
23.64328417,78.1258666
23.96436009,78.02763149
24.65425757,75.6350708
24.3017998,84.87668973
24.29144926,81.02453404
24.29470232,84.61527627
25.72180042,81.19666206
24.87663664,76.30050373
22.60612115,77.34264002
23.86814008,75.68339729
23.41022496,76.43836957
24.96440768,81.31677618
25.16820129,80.30351815
22.72767171,77.07598065
22.45145981,76.25674874
23.04920461,75.53835214
25.29250148,75.66653335
22.95604064,82.33733678
22.80213132,84.14668447
23.54234715,75.98203329
24.41212325,80.80343786
22.94276687,75.37170612
25.53676123,81.13668716
25.32023717,81.79475917
22.426733,81.53480799
25.78544484,75.00539324
25.68959532,77.90621048
22.14593688,82.8597549
25.07278712,82.50257909
22.21506982,76.17851932
23.9643129,76.59175937
25.40059227,76.53237965
23.7805123,83.03878838
24.16402322,76.7433897
25.31468463,77.91757121
22.60361557,80.3509046
22.9535715,78.71555832
22.74446976,80.41198458
23.80834611,83.91902605
25.46228792,81.56641891
25.96779712,81.97904282
25.5308271,80.04662756
24.43847399,81.69801729
23.03887865,76.47039772
23.51308653,76.72621429
22.75805656,76.75768356
24.71252544,77.7293114
23.45969093,82.44777468
25.5503704,77.85055621
22.08458267,82.82904143
24.68854799,78.51206972
25.84997269,84.16855231
22.46054478,75.40989245
23.65629976,77.52425987
22.00817088,81.83896111
24.32630461,80.13456404
22.92360984,82.68738535
23.43821725,78.63388824
22.10718988,78.58320116
23.03814028,76.11021529
24.54795322,75.39752705
23.73868041,75.77503808
22.31871914,83.86129998
25.52468965,72.24850829
26.59104992,82.94164078
25.29781791,86.8870535
25.72100868,88.16513579
23.58419277,72.00460848
25.31042337,72.01364411
23.41798979,85.08640476
24.35564134,88.80391021
26.284017,75.14640198
25.13842773,83.12053888
24.88692811,71.91711523
25.75734909,88.36668522
23.12844351,74.68322732
24.9949957,88.95692783
25.21622704,70.88259632
24.39736241,79.26861738
23.31410442,71.4509053
25.72668885,81.86171563
26.96656378,78.21047693
23.70467146,74.63745355
24.90075709,73.84186449
23.39605743,72.60512854
26.8748389,79.78725152
23.1426498,74.99739774
24.29496635,77.62976013
24.39459498,89.89106506
25.7629429,80.76238215
25.4879684,84.48235878
25.37122686,76.2403666
26.21312799,81.70476368
24.30748599,78.54340987
23.76554749,87.98329901
24.79853023,78.53037059
23.20683504,74.09956958
23.66805429,70.89000744
25.12417673,85.72530641
23.89069041,83.46409075
23.09433785,81.45139295
24.21744605,82.85284045
24.06475727,71.31342851
24.85441411,74.4407048
26.41915161,76.85691248
24.89326318,77.01222585
23.25583402,82.7015932
24.7634518,87.06071115
24.97042599,78.62697699
26.12797248,80.49172597
25.97825807,81.65769588
26.2830571,73.35763537
26.38905406,83.31240346
25.2746335,73.7459581
23.09499564,78.45959697
25.79351957,81.76904006
23.17403323,87.88255345
25.63215038,79.95150917
25.848795,87.81661683
26.56767277,80.90424543
26.24532085,72.97198375
26.91515043,73.19897535
24.36972377,82.11319791
25.71901283,79.15532398
25.01157559,88.3313023
25.40785911,76.44048625
23.28081,74.27607475
23.98651719,82.09053379
24.48556447,83.20630007
25.86705009,84.09985284
23.5643831,79.46283115
24.2248758,74.89465426
25.49386782,86.97061481
24.97178693,79.47557931
24.80624984,82.09281674
23.16814977,76.66724969
24.25133493,89.86454053
26.58361011,78.00774772
26.82489244,78.20392774
25.49674786,81.13449097
24.09874353,80.57226761
23.18866654,86.20899734
26.24347471,78.51063754
23.75091572,71.14782585
26.13871511,79.1188943
26.14576648,71.23690851
26.91643698,73.48655995
26.5232969,77.17331847
23.81579631,80.94023552
26.50838667,86.84264005
26.63952463,70.95705996
23.3250131,79.79609448
26.47549543,73.96164569
23.78756036,74.36794079
25.49941707,75.99987588
23.24925555,73.65346838
26.98582182,89.05587886
23.61475336,86.14290267
23.87484465,86.79261344
23.92887902,88.07112278
24.81441246,81.68688879
24.44743944,82.286484
26.57421679,73.81994896
26.33377983,57.36469955
26.45288458,55.32222678
25.70822684,52.88667115
24.12832546,56.18107663
23.44372334,60.39523266
23.4123707,52.26994674
23.05951896,50.40609436
23.07895447,63.65861483
27.6496114,51.11044023
25.46743689,69.35161206
26.7350622,55.55164819
26.20811417,52.50987966
27.0424167,57.27927475
24.65090184,51.93952357
27.35152643,55.99375012
25.17787724,62.26244581
23.11438731,68.00096043
27.22783677,52.95261751
23.26316991,60.5160021
25.234661,57.53161469
25.59535262,57.72920846
25.5674832,60.49244602
25.67324193,51.29043632
24.40726724,62.65692638
23.69287069,66.76090123
24.53460016,66.99765375
27.13140403,52.89368299
27.56088634,68.49299897
23.59302313,55.27564977
23.17714381,52.13864034
24.71384065,51.29142534
24.38534644,64.72543073
27.15998538,51.59100753
26.53543168,67.09608099
27.01207284,60.76645256
27.55906475,58.45742907
23.32293161,53.00366334
24.23850608,54.30329632
23.42611644,64.10651528
26.02241444,55.83288958
24.83846178,56.7685316
26.24092174,65.64381357
24.43011925,66.02411187
26.00373964,62.1445102
26.22367404,62.26594559
27.09617155,63.55324262
25.64004392,61.03273481
27.74576987,54.36976075
26.24928198,54.28617819
26.67377159,52.24226285
27.10210397,55.7497332
27.62975458,61.26002598
27.5364547,55.51673151
23.56960509,50.56339727
24.99451759,57.93250202
27.56441788,54.41094079
23.98143338,61.10935084
24.22984659,67.37768353
25.60153969,68.66257977
24.31274458,53.57285558
26.36629861,52.25738495
26.5602777,57.1621814
26.35034208,58.50650238
25.20406808,57.88370456
23.35723208,55.18792166
23.60567546,59.68849145
24.18471151,69.94807345
26.44414097,53.83876189
26.12492233,63.37479229
27.77363343,64.47858698
25.55656667,62.67087838
27.92374437,67.96910852
26.05968403,52.31098539
26.35770906,64.57578034
24.91370487,54.15319242
27.31317116,68.4233391
26.1387869,52.26311691
23.1069385,67.06230539
23.52648086,68.44030686
25.11711046,68.48030408
24.02952505,58.84880599
26.70897548,69.71184111
26.71717393,50.50148528
24.59245684,56.46829641
27.51006055,50.66687215
27.57847581,58.52534263
26.65069302,57.56695719
26.97251562,62.0183627
23.17124551,52.97841162
23.52652084,65.44340921
27.30901814,55.196224
27.54823036,62.88179198
25.627355,57.04151119
23.29250318,50.04557009
24.91461008,53.74144743
26.77463708,66.4132686
27.41711238,56.63636248
24.13179691,67.22512329
26.2724184,52.12739421
23.60301571,60.39647474
